FIPS,index,TimePeriod,Agri,Mini,Util,M4,M4I,unem,clusters
36115.0,15840,2010,1.3791266190530038,-0.02415824338358874,-0.16231809133545916,0.061538727381233116,-0.0006530729079690998,0.8461538461538467,1.0
36115.0,15841,2011,-0.8212764804572021,-0.2224915898033668,0.21348788382791106,0.017892626716609072,-7.893666998280008e-05,-0.23846153846153761,1.0
36115.0,15842,2012,-0.3878632935494366,0.4713777376068542,-0.14732357417122266,0.008794955780447644,-0.00022870450164149997,0.23076923076922995,1.0
36115.0,15843,2013,0.2925824709666127,-0.03143377539347014,0.1423754299318727,-0.020354927367058906,-9.678671963660006e-05,-0.7461538461538462,1.0
36115.0,15844,2014,0.07491006223485286,0.6791849212262253,-0.18470797421763407,0.012412285030527492,1.6405704125300102e-05,-1.5384615384615383,1.0
36115.0,15845,2015,-0.8625408861571042,-0.6639962839010085,-0.2255142687501266,0.015663399239893572,0.0007532810705194,-1.0615384615384613,1.0
36115.0,15846,2016,0.32630746374744213,0.14274714176243997,0.7520222369078873,-0.004745406047955036,0.0017009522509732998,-0.33076923076923137,1.0
36115.0,15847,2017,0.5263796119371342,-0.39924599773507197,-0.34767501948813795,-0.0003083694217558275,0.0037311599478214,-0.11538461538461497,1.0
36119.0,15848,2003,-1.0391980597460666,0.050420911712372174,0.0019004880606754426,-0.006913113032603668,0.0015305540585676012,-0.038461538461538325,1.0
36119.0,15849,2004,0.1982591396070017,0.05917255879171446,0.06274236926495291,0.005551171130980137,0.0119438572061737,-0.038461538461538325,1.0
36119.0,15850,2005,0.27785951147488497,1.7388880159722468,-0.1887884064703389,0.001973669474457651,0.011496162680330796,-0.476923076923077,1.0
36119.0,15851,2006,0.21350073915601087,-1.3350437996180666,0.11349271719337573,0.007226338413068412,0.0012821277988412025,-0.23076923076923084,1.0
36119.0,15852,2007,-0.21340114218131134,-1.7208880215964175,-0.055395626041127244,0.014530043488179878,-0.017333496612281098,-0.17692307692307674,1.0
36119.0,15853,2008,0.035742433780376004,1.3584107193858452,0.10416683587079945,-0.05890014591566839,-0.012854928854692301,1.123076923076923,1.0
36119.0,15854,2009,0.17549881616235297,-0.023087423013440578,-0.13414767525663507,-0.06693818803015361,-0.0017879443832881001,2.4615384615384617,1.0
36119.0,15855,2010,-0.24031568207074372,0.09082303000659131,0.18837392786205065,0.061538727381233116,-0.0006530729079690998,0.3076923076923075,1.0
36119.0,15856,2011,-0.2962384211066098,-0.35912994006141563,-0.0952577901178131,0.017892626716609072,-7.893666998280008e-05,-0.37692307692307736,1.0
36119.0,15857,2012,0.6335361132231299,1.9460940482879687,-0.010144323296200852,0.008794955780447644,-0.00022870450164149997,0.23076923076923084,1.0
36119.0,15858,2013,-0.3601950560747138,-1.3760869925021062,-0.027024920887187776,-0.020354927367058906,-9.678671963660006e-05,-0.9461538461538455,1.0
36119.0,15859,2014,-0.663677884537579,-0.04451065954178013,-0.02527380441964233,0.012412285030527492,1.6405704125300102e-05,-1.2307692307692308,1.0
36119.0,15860,2015,0.6046210609790172,0.0001441504916428471,-0.052409297473474226,0.015663399239893572,0.0007532810705194,-0.6230769230769235,1.0
36119.0,15861,2016,0.40655338185322876,0.23109736017492466,0.07155604015791361,-0.004745406047955036,0.0017009522509732998,-0.20769230769230784,1.0
36119.0,15862,2017,-0.7459084791712414,-0.1784679986379185,0.07121544795280599,-0.0003083694217558275,0.0037311599478214,0.12307692307692353,1.0
36119.0,15863,2018,0.8157544072173852,-0.10014427544868632,-0.03823800292343549,0.009627760401200725,0.0015969085417898007,-0.6230769230769231,1.0
36119.0,15864,2019,-0.6623325512936145,0.05200357382655163,0.026279794464100448,0.15565952540225947,-0.0064000313172928,-0.2769230769230768,1.0
36119.0,15865,2020,0.1517344250749879,-0.25448316358924394,-0.24202936425439958,-0.1106583506902945,-0.0015167434607625998,4.484615384615385,1.0
36121.0,15866,2015,-0.7428402477979716,-0.19244125791325573,-0.23226586295514196,0.015663399239893572,0.0007532810705194,-0.8692307692307706,1.0
36121.0,15867,2016,0.3953324807080616,0.3043072487436085,0.0122006375928283,-0.004745406047955036,0.0017009522509732998,-0.2846153846153836,1.0
36121.0,15868,2017,0.21390266716379003,-0.19975152810112462,-0.033087863961561936,-0.0003083694217558275,0.0037311599478214,0.14615384615384563,1.0
36121.0,15869,2018,-0.1836297515285974,-0.17538883306368547,0.005297241879620884,0.009627760401200725,0.0015969085417898007,-0.9692307692307685,1.0
36121.0,15870,2019,0.04518061406729679,0.20314008331727607,0.0010904166064786835,0.15565952540225947,-0.0064000313172928,-0.407692307692308,1.0
36121.0,15871,2020,-0.07516199639844601,0.20463738543897492,0.08755506863235674,-0.1106583506902945,-0.0015167434607625998,3.0615384615384613,1.0
36123.0,15872,2010,0.5029187745044421,-3.08173685458644,0.7504577506633225,0.061538727381233116,-0.0006530729079690998,0.6769230769230772,1.0
36123.0,15873,2011,-0.4244769216088251,3.915217896324665,-1.8240126230445117,0.017892626716609072,-7.893666998280008e-05,0.0,1.0
36123.0,15874,2012,0.04936878237713316,-1.8572166858826984,-2.87388227044364,0.008794955780447644,-0.00022870450164149997,0.36153846153846114,1.0
37001.0,15875,2003,1.9213213066052024,-0.07622182293582824,-0.14484703098039908,-0.006913113032603668,0.0015305540585676012,-0.007692307692307665,2.0
37001.0,15876,2004,-1.1041780389494562,0.33220224181818914,0.062013504793489105,0.005551171130980137,0.0119438572061737,-0.861538461538462,2.0
37001.0,15877,2005,0.318604489795975,-0.9065608313914453,-0.08021181699085211,0.001973669474457651,0.011496162680330796,-0.22307692307692228,2.0
37001.0,15878,2006,-0.03295490600291906,0.518298884220755,-0.0033031409658725863,0.007226338413068412,0.0012821277988412025,-0.5230769230769239,2.0
37001.0,15879,2007,-0.2998309572248896,0.3676444025162109,-0.10795966264776524,0.014530043488179878,-0.017333496612281098,-0.42307692307692335,2.0
37001.0,15880,2008,-0.6602283838684357,-0.7350261289899773,0.3198902390689238,-0.05890014591566839,-0.012854928854692301,0.9384615384615387,2.0
37001.0,15881,2009,0.41316568890064787,0.33463364362676984,-0.3058304430262506,-0.06693818803015361,-0.0017879443832881001,5.746153846153844,2.0
37001.0,15882,2010,0.4346720981986376,0.442704385873423,0.254860403075277,0.061538727381233116,-0.0006530729079690998,-1.3846153846153815,2.0
37001.0,15883,2011,-0.38898967498468817,-0.5265726602313663,0.39720947656573635,0.017892626716609072,-7.893666998280008e-05,-1.1461538461538456,2.0
37001.0,15884,2012,1.4484471815723339,-0.06304965064921042,0.32410371214649736,0.008794955780447644,-0.00022870450164149997,-0.8846153846153868,2.0
37001.0,15885,2013,-0.8456807309089358,0.5394833069898084,-0.8440474654172156,-0.020354927367058906,-9.678671963660006e-05,-1.6923076923076916,2.0
37001.0,15886,2019,-0.2732366886710178,0.14933315204872777,-0.07547803982403067,0.15565952540225947,-0.0064000313172928,-0.053846153846153655,2.0
