"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","M4_2001","M4_2002","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4.I_2001","M4.I_2002","M4.I_2003","M4.I_2004","M4.I_2005","M4.I_2006","M4.I_2007","M4.I_2008","M4.I_2009","M4.I_2010","M4.I_2011","M4.I_2012","M4.I_2013","M4.I_2014","M4.I_2015","M4.I_2016","M4.I_2017","M4.I_2018","M4.I_2019","M4.I_2020","clusters"
1053,36022,18347,NA,31384,37088,39898,22682,21281,9778,10032,11666,13304,17879,12251,10707,10528,12645,NA,NA,NA,1160030,1159683,NA,1228510,1318124,1333634,1372246,1275326,1238349,1188177,1171842,1205440,1231335,1195066,1219146,1239022,1238865,NA,NA,NA,199436,202039,NA,191004,213142,238311,279577,225801,216368,161490,163302,153945,157678,154911,207962,205431,182363,NA,NA,NA,6888,12816,NA,13807,11426,12690,12707,12633,11718,12899,12828,13481,13278,12747,13006,13698,16909,NA,NA,NA,29101143,30180399,NA,33684122,35507056,36185582,36511806,35040616,33838493,33739300,33877179,34300586,34914457,35129834,36118364,37393125,38460636,NA,NA,NA,842.551020539099,890.822964332896,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,NA,NA,NA,0.0123106634426838,0.00741533256088218,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,NA,NA,NA,"A"
1055,38627,32545,36929,47057,22443,4548,8089,11131,12516,10683,7511,3741,23447,24976,36547,16582,29925,31534,16274,4329,2638640,2676509,2718854,2883531,2925703,2836172,2818873,2782811,2758102,2771244,2802342,2718162,2761488,2740766,2808719,2805072,2809493,2841049,2766192,2563314,8807,7965,11026,11785,9370,9586,11308,8977,13720,14424,11763,12537,11587,8747,7246,8611,8503,6507,7650,6034,31155,30841,33305,32633,25881,26005,28038,29811,20565,20318,21066,20311,19922,20817,21326,22477,21606,20670,20633,19407,12719763,12926141,13282766,14292107,14701596,14632634,14771584,14606154,13991870,14340770,14115186,14431860,14719122,14438574,14741299,14601429,14977657,15348513,15345979,14706280,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1057,19742,20052,20018,24093,15560,11571,11943,16434,13668,12533,11243,10423,17704,13982,14255,11733,14344,15770,14825,11501,385868,365258,372575,394819,407434,401841,384601,469992,454493,505864,461991,456089,396408,335071,340211,336911,320476,316814,321519,305877,21469,21246,23958,24834,29345,32270,31470,143426,154221,190636,148258,131888,80715,8792,9057,8271,8217,7670,8360,8576,1105,1233,2386,2259,1419,2288,2665,2616,2461,822,1407,975,946,967,856,946,953,1079,1242,1470,10759249,11190191,11828726,12733825,13476162,13418974,13766683,13355238,12491609,12911888,13675935,13148134,13268712,12936999,12761276,13064972,13525627,13630787,14035612,13437230,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1059,87186,61654,73336,102871,103255,41544,31942,38359,46578,NA,NA,NA,NA,41983,NA,NA,50890,NA,NA,NA,773864,753252,779206,856246,888789,838949,851980,822223,790745,NA,NA,NA,NA,846784,NA,NA,907706,NA,NA,NA,19613,15754,13742,19459,19477,24207,22714,26056,25482,NA,NA,NA,NA,11064,NA,NA,14172,NA,NA,NA,2639,2961,2892,3277,3167,3155,2926,2871,2465,NA,NA,NA,NA,2949,NA,NA,3181,NA,NA,NA,5531615,5567015,5839621,6453127,6369115,6295956,6354081,6213984,5931716,NA,NA,NA,NA,6345714,NA,NA,6061035,NA,NA,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,NA,NA,NA,1343.2795363846,NA,NA,1536.87018570448,NA,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,NA,NA,NA,0.000650597238381161,NA,NA,0.00683594983532652,NA,NA,NA,"A"
1061,96545,99766,101137,90971,NA,NA,84614,88640,96382,91454,53596,50701,83780,79457,100525,122271,104999,115589,124342,80729,477911,480296,483294,487461,NA,NA,516773,518598,504095,510554,465456,475968,501851,501199,524453,535355,503896,502402,526336,488863,0,0,0,0,NA,NA,1037,673,1227,768,605,2818,0,0,0,0,417,872,808,569,4316,4523,4390,4670,NA,NA,4811,5353,4548,4412,4792,4689,5312,5035,5180,5615,5424,5490,5345,6179,10898149,11389636,11758263,12584206,NA,NA,13492086,13226559,12865137,13180055,13066933,13227946,13697057,13698422,14038407,14366737,14714987,14738148,15071114,14606561,842.551020539099,890.822964332896,935.325803416099,987.507224344436,NA,NA,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,NA,NA,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1063,19011,23936,37410,33195,38239,47104,34461,19472,29090,25819,28027,21860,43215,19889,19814,NA,NA,12886,15018,22577,298662,333712,344038,375138,390369,383167,371189,321131,305229,299825,331808,280957,286633,273268,244475,NA,NA,209945,218149,197615,15,0,0,0,480,1940,5236,3019,345,0,0,0,0,0,0,NA,NA,0,0,0,101875,94531,88159,94800,92450,101032,102982,94072,69454,84190,77346,69911,65572,72186,55650,NA,NA,31030,48289,31368,9078413,9535821,10127368,10899275,11547236,11572747,11961122,11409759,10636040,10950955,11831218,11355016,11574315,11279052,11027551,NA,NA,11742859,12357178,11900753,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,NA,NA,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,NA,NA,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1065,33959,47848,78935,76254,77526,114834,NA,NA,59307,64449,64567,58219,58007,44291,50316,66052,65138,NA,46171,61012,265843,280792,314907,330305,347372,368430,NA,NA,300834,309458,298943,294981,291376,278687,282297,292543,271623,NA,241685,241617,0,0,0,0,0,0,NA,NA,0,0,0,0,0,248,563,624,623,NA,496,259,1323,1464,1978,2192,1856,1416,NA,NA,1260,1283,1455,2283,1406,2022,2653,3050,2836,NA,2612,2771,8897363,9365197,9979790,10736288,11358350,11437813,NA,NA,10511545,10866018,11781080,11232119,11401601,11066215,10815249,11126796,11466005,NA,12206350,11784478,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,NA,NA,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,NA,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,NA,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,NA,0.00203294714947334,0.000516115658467254,"A"
1067,42985,60013,45059,38756,50358,38708,30996,44540,28514,28212,42683,23786,52265,43018,61583,73537,86797,93760,93012,58343,329531,354849,337475,344899,374767,372654,350085,348129,329744,319584,334712,328162,352849,344072,366314,378552,391731,396376,407934,389768,616,578,697,751,590,651,698,570,963,819,207,0,0,0,0,0,0,0,0,0,4777,4879,4746,5263,3446,3559,3750,3463,3258,3385,4015,3773,4222,3938,4174,4612,4387,4484,4398,4948,7492995,7907234,7942429,8334495,8662219,8849951,8773755,8631709,8495766,8614867,8575483,8587483,8893703,8703635,8830136,8964182,9094084,9034797,9135083,8847063,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1071,57688,44632,64139,73460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80158,67675,78707,75823,NA,42402,1534751,1580559,1580518,1755015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424146,1382694,1378489,1437962,NA,1313862,2815,2620,6339,8812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098,1923,1903,1955,NA,2973,183729,183230,192386,200119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43270,4529,4353,4646,NA,6082,20419611,20927991,21845261,23701711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28907771,29367548,30323299,31499687,NA,31938898,842.551020539099,890.822964332896,935.325803416099,987.507224344436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
1073,9427,9568,6488,7531,11508,15618,5839,0,0,10918,6166,6380,15845,1986,5841,11361,11831,21122,18913,11993,37681822,38747493,39024301,40928433,41697036,41121019,40981513,40929200,38983354,39024448,39954163,40592532,39863125,39452496,39416299,39851104,40364992,41028930,41244762,39199550,874241,780442,660968,664545,688803,541375,573775,537965,489603,468823,446320,548383,505650,483804,478004,520808,885419,859288,816467,854605,1095426,1077704,1068090,1103439,1004309,1024875,1068696,1073836,980512,1082865,1129393,1088036,1137555,1021819,1034550,1173514,1169035,1104290,1211415,1205605,54355027,56331186,57709277,60954928,63397395,63189429,64269631,63748582,60406311,61043992,63105679,63511856,63280442,62904858,63350322,64191845,65593367,66666188,67430059,64470512,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"B"
1075,14869,NA,14526,14516,15859,NA,NA,NA,NA,10639,6953,6968,10148,11605,8321,8778,8344,7163,6664,8236,363789,NA,320993,343352,360305,NA,NA,NA,NA,287810,305015,321445,312541,309333,303713,300536,309283,304861,305015,287202,29301,NA,28268,28590,27457,NA,NA,NA,NA,9910,6535,5569,5732,6641,7705,8678,7940,5867,5970,4862,2432,NA,3032,2522,2334,NA,NA,NA,NA,2224,2267,2493,2222,2013,717,813,828,954,2780,3264,4900555,NA,4840167,5014972,5186911,NA,NA,NA,NA,5273613,5356306,5601221,5584623,5317100,5241813,5352161,5387337,5352403,5385463,5324865,842.551020539099,NA,935.325803416099,987.507224344436,1044.63754894069,NA,NA,NA,NA,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,NA,0.00894558132567215,0.0208890160047776,0.0323855171988804,NA,NA,NA,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1081,2941,2893,8050,9287,4915,5430,5510,5167,5718,3757,13310,45550,14329,8893,10682,25750,29855,39027,34149,43579,2959582,3114486,3312376,3713798,3914405,4039378,4171738,4233694,4165524,4291653,4618312,4848573,4876619,4935200,5119613,5267271,5448360,5389074,5603187,5570011,14757,10360,12832,13660,17457,19857,20824,19535,24095,23270,17760,16669,15324,12755,11719,14930,14943,13540,13981,13554,23957,45110,63765,81243,64356,81835,105463,137218,193177,226940,270591,312264,262902,280329,287173,351485,368715,348396,377927,406442,14755641,15160569,15333443,16084163,16546614,16718431,17226949,16869490,16641204,17110597,17766069,18149359,18115643,18227510,18463418,18659509,18992342,18997070,19464753,19192402,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1085,40448,34124,49235,57714,47594,46206,68311,59620,75481,67985,44274,64356,54432,61135,58938,43780,58896,63107,43489,38529,382069,327274,389530,436046,421017,461054,474895,421752,430515,495309,505552,457929,456072,450871,409660,422130,418011,399841,377807,363769,11519,9522,12320,12519,9392,9514,10337,8367,7628,8648,7150,7781,6409,5525,5468,6363,6129,5879,6548,6054,299,401,10894,11696,10615,11531,12567,11498,7227,13670,12083,14960,12810,13513,13213,13294,14034,14745,11655,17552,14691704,14819655,15158664,15999351,16722945,17192967,17090365,16593458,16033113,16423761,16597565,16791078,16730755,16506987,16670654,17059331,17091066,17121854,17007580,16454691,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
1087,3858,NA,NA,NA,NA,17036,11453,8700,NA,NA,5886,NA,8736,1329,1411,1418,1499,1977,NA,2110,445102,NA,NA,NA,NA,482939,482272,484832,NA,NA,479914,NA,497863,473117,440648,472720,487572,481537,NA,475374,3622,NA,NA,NA,NA,10038,9936,6101,NA,NA,2143,NA,1593,1027,916,1680,1760,967,NA,0,18,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,17805541,NA,NA,NA,NA,21270491,21402365,21219253,NA,NA,21577001,NA,21936805,21809319,22137766,22774448,23021345,22948679,NA,22697937,842.551020539099,NA,NA,NA,NA,1113.14895258306,1203.69183926629,1227.04363453638,NA,NA,1224.02139392336,NA,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,2200.17239653667,0.0123106634426838,NA,NA,NA,NA,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,NA,0.000959678125724309,NA,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
1091,39537,46973,57303,52582,60991,74068,63731,47457,49937,46829,49015,54059,58575,50277,43127,48534,NA,40908,38583,NA,617423,621792,618573,665099,714972,724967,700992,654513,676934,666837,636262,654497,665607,677369,647482,655314,NA,672252,681595,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,10163,10080,9763,11185,8716,8441,8287,8888,8515,9342,9513,7825,20098,21395,22049,24671,NA,24129,25769,NA,4622413,4545209,4533578,4921233,5248089,5397477,5073278,4776365,4583049,4550050,4546405,4674053,4755452,4632387,4388461,4448931,NA,4462326,4344860,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,NA,1620.06558881241,1995.29705310664,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,NA,0.00843278653498697,0.00203294714947334,NA,"A"
